	country	lineage	drug	strain	date	MDR
4525	South Africa	lineage4	AMINOGLYCOSIDE	SAMEA95537668	1.49383689133	1
4526	South Africa	lineage4	AMINOGLYCOSIDE	SAMN02053744	1.19787952734	1
4527	South Africa	lineage4	AMINOGLYCOSIDE	SAMN01925639	0.932030549137	1
4528	South Africa	lineage4	AMINOGLYCOSIDE	SAMN01925647	12.510802591600001	1
4529	South Africa	lineage4	AMINOGLYCOSIDE	SAMN01925640	0.9679066764830001	1
4530	South Africa	lineage4	AMINOGLYCOSIDE	SAMN02053801	1.38039262371	0
4531	South Africa	lineage4	AMINOGLYCOSIDE	SAMEA95414668	6.62198023742	1
4532	South Africa	lineage4	AMINOGLYCOSIDE	SAMN02350434	1.17614544988	1
4533	India	lineage2	RIFAMPICIN/RIFABUTIN	SAMN06473180	11.1722189747	1
4534	India	lineage2	RIFAMPICIN/RIFABUTIN	SAMN06473153	22.298137373099998	1
4535	India	lineage2	RIFAMPICIN/RIFABUTIN	SAMEA2535142	25.1249811142	1
4536	India	lineage2	RIFAMPICIN/RIFABUTIN	SAMN06473179	11.267951008499999	1
4537	India	lineage2	RIFAMPICIN/RIFABUTIN	SAMN06473204	11.267951008499999	1
4538	India	lineage2	RIFAMPICIN/RIFABUTIN	SAMN02599158	13.8135660916	1
4539	India	lineage2	RIFAMPICIN/RIFABUTIN	SAMN02599095	10.078151471	1
4540	India	lineage2	RIFAMPICIN/RIFABUTIN	SAMN02599096	10.078151471	1
4541	India	lineage2	RIFAMPICIN/RIFABUTIN	SAMN06473207	11.1722189747	1
4542	Russia	lineage4	OTHER	SAMEA1707150	9.14303823342	1
4543	Russia	lineage4	OTHER	SAMEA1707263	3.36616885834	0
4544	Russia	lineage4	OTHER	SAMEA1707305	6.223058331900001	1
4545	Russia	lineage4	OTHER	SAMEA1016021	9.143038233430001	1
4546	Russia	lineage4	OTHER	SAMEA1403877	9.143038233430001	1
4547	Russia	lineage4	OTHER	SAMEA1707419	6.48918663624	1
4548	Russia	lineage4	OTHER	SAMEA1707552	1.9953103324099999	1
4549	Russia	lineage4	OTHER	SAMEA1403741	32.3899523352	1
4550	Russia	lineage4	OTHER	SAMEA1016145	12.3298353876	1
4551	Russia	lineage4	OTHER	SAMEA1016184	24.2878248975	1
4552	Russia	lineage4	OTHER	SAMEA1403774	9.143038233430001	1
4553	Russia	lineage4	OTHER	SAMEA1403937	9.143038233430001	1
4554	Russia	lineage4	OTHER	SAMEA1707159	7.74544574158	1
4555	Russia	lineage4	OTHER	SAMEA1403933	2.94658288006	1
4556	Russia	lineage4	OTHER	SAMEA1403918	9.143038233430001	1
4557	Russia	lineage4	OTHER	SAMEA1707184	32.3899523352	1
4558	Russia	lineage4	OTHER	SAMEA1707339	32.3899523352	1
4559	Russia	lineage4	OTHER	SAMEA1403709	24.2878248975	1
4560	Russia	lineage4	OTHER	SAMEA1016019	12.3298353876	1
4561	Russia	lineage4	OTHER	SAMEA1016130	20.8164654293	1
4562	Russia	lineage4	OTHER	SAMEA1403786	4.879753460319999	1
4563	Russia	lineage4	OTHER	SAMEA1015939	5.637413130830001	0
4564	Russia	lineage4	OTHER	SAMEA1469524	7.74544574158	1
4565	Russia	lineage4	OTHER	SAMEA1707504	10.2520259895	1
4566	Mali	lineage4	ISONIAZID	SAMN02231177	33.6276554653	1
4567	Mali	lineage4	ISONIAZID	SAMN02231159	4.97300098607	0
4568	Mali	lineage4	ISONIAZID	SAMN02231156	4.973000986080001	1
4569	Mali	lineage4	ISONIAZID	SAMN02231173	4.97300098607	1
4570	Mali	lineage4	ISONIAZID	SAMN02231180	4.97300098607	1
4571	Mali	lineage4	ISONIAZID	SAMN02231182	9.76384648747	0
4572	Mali	lineage4	ISONIAZID	SAMN02231185	4.97300098607	1
4573	Mali	lineage4	ISONIAZID	SAMN02231186	4.97300098607	1
4574	Mali	lineage4	ISONIAZID	SAMN02231121	12.8098037648	0
4575	Mali	lineage4	ISONIAZID	SAMN02231160	4.973000986080001	0
4576	Mali	lineage4	ISONIAZID	SAMN02231161	4.97300098607	0
4577	Mali	lineage4	ISONIAZID	SAMN02231165	42.3524858245	0
4578	Germany	lineage4	RIFAMPICIN/RIFABUTIN	SAMEA2534618	8.638462248029999	1
4579	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3008	1.25017564183	1
4580	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4987	1.98555867338	1
4581	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4549	10.984615526199999	1
4582	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4548	0.339472610446	1
4583	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4547	16.0436297983	1
4584	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4542	1.36221006127	1
4585	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3277	0.7658082253030001	1
4586	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4980	2.18463058243	1
4587	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2980	3.12407464912	1
4588	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3272	6.87781139884	1
4589	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3998	0.802704282696	0
4590	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4958	13.170485830899999	1
4591	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3366	2.40100080661	1
4592	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4044	1.36221006127	1
4593	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3361	1.49875364659	1
4594	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4906	5.59078139704	1
4595	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4610	1.7034056543399998	1
4596	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4903	15.0658382781	1
4597	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4902	3.6784933847900003	1
4598	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4614	63.817059891899994	1
4599	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5032	10.371618469400001	1
4600	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3069	2.17235641059	1
4601	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5121	26.916705709200002	1
4602	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3064	3.39482099699	1
4603	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3066	1.25017564183	1
4604	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5113	2.92450356343	1
4605	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5116	3.77780012795	1
4606	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5114	1.11595748845	1
4607	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5449	6.2607224317400005	1
4608	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4534	2.0227050969900002	1
4609	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4531	22.6650419502	1
4610	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3271	2.0227050969900002	1
4611	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4538	7.42870239781	1
4612	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3395	2.0795559743400003	1
4613	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4016	0.6003625282	1
4614	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4151	26.916705709299997	1
4615	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3322	26.916705709299997	1
4616	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3321	13.9125209803	1
4617	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3324	2.36047607687	1
4618	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4085	2.0227050969900002	1
4619	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3275	1.69596032512	1
4620	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4651	3.38339684388	1
4621	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4650	27.1415808637	1
4622	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4717	13.7632638403	1
4623	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4715	2.11066130867	1
4624	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4713	19.5264902939	1
4625	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3963	26.916705709299997	1
4626	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2949	5.75710861194	1
4627	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2919	2.4307090433000003	1
4628	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2942	2.28240970701	1
4629	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2946	1.71470987445	1
4630	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5083	27.1415808637	1
4631	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5086	1.80758809873	1
4632	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3024	0.7491508332250001	1
4633	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3027	5.75710861194	1
4634	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4976	2.23247256024	1
4635	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4970	0.818852599905	1
4636	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5156	26.916705709299997	1
4637	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5155	2.40100080661	1
4638	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5153	11.0883513072	1
4639	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5017	2.37330451843	1
4640	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5014	6.82690560724	1
4641	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5015	20.1344931077	1
4642	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5019	22.1064194954	1
4643	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3292	5.91901896138	1
4644	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3052	8.56330890703	1
4645	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3055	7.046836037160001	1
4646	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3056	11.601517001900001	1
4647	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2951	35.8608359046	1
4648	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4305	7.388579864239999	1
4649	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4308	5.5711116924	1
4650	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4116	0.568095386642	1
4651	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2959	0.846918021091	1
4652	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3435	1.29320235747	1
4653	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2945	22.1064194954	1
4654	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4573	14.221089221700002	1
4655	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4570	22.0616234328	1
4656	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4576	20.1344931077	1
4657	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4577	10.984615526199999	1
4658	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4575	29.2063699023	1
4659	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3431	4.792059410889999	1
4660	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4693	8.69177883278	1
4661	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4692	26.916705709200002	1
4662	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4691	2.9037964264	1
4663	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4697	7.4287023978199995	1
4664	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4696	2.9037964264	1
4665	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4699	21.1806299022	1
4666	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4025	5.138816241630001	0
4667	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4599	2.11610409739	1
4668	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4590	1.83744304005	1
4669	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4591	15.390441886400001	1
4670	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4592	2.11610409739	1
4671	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4596	2.11610409739	1
4672	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4597	1.7318024285799998	1
4673	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2904	2.7108024024699997	1
4674	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2906	2.0795559743400003	0
4675	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3375	1.36738268727	1
4676	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2902	2.7108024024699997	1
4677	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2908	3.38339684388	1
4678	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4932	10.078974007100001	1
4679	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4930	3.6126021324	1
4680	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4936	2.600872297	1
4681	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4937	11.601517001900001	1
4682	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4626	4.21101913142	1
4683	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4041	1.88012780531	1
4684	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3017	1.04791384247	1
4685	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3012	1.86968775365	1
4686	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5127	15.0658382781	1
4687	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5125	12.0389968551	1
4688	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5122	1.85906992308	1
4689	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5431	1.65088398062	1
4690	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5432	38.162002847800004	1
4691	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5128	38.162002847800004	1
4692	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5129	3.01309785825	1
4693	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4916	2.59129315773	1
4694	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4899	0.685354826068	1
4695	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4140	1.69078036349	1
4696	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4612	26.916705709200002	1
4697	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5150	21.2951847578	1
4698	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3339	3.1084215365200003	1
4699	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3338	2.7108024024599997	1
4700	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3334	8.56330890703	1
4701	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3332	21.6524688959	1
4702	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4529	5.758785394939999	1
4703	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4483	1.98555867338	1
4704	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4521	10.078974007100001	1
4705	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4525	6.96484214021	1
4706	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4705	2.4518823766900004	1
4707	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4704	3.6126021324	1
4708	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4462	1.98555867338	1
4709	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4464	1.54103190535	0
4710	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4556	1.4938062884299999	1
4711	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3348	1.86968775365	1
4712	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3349	15.4980929612	1
4713	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3422	7.046836037160001	1
4714	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3424	1.83924757226	1
4715	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3340	2.10506208979	1
4716	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3341	2.7108024024699997	1
4717	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4961	0.9962478275	1
4718	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4962	0.695461703177	1
4719	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4964	22.0616234328	1
4720	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5000	22.2502042973	1
4721	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5002	1.81909538413	1
4722	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5004	11.519176288399999	1
4723	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5006	21.2951847578	1
4724	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3287	5.452844860669999	1
4725	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3286	2.43070904331	1
4726	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3281	1.6543615034099999	1
4727	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3283	1.86476566399	1
4728	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3042	34.621529785599996	1
4729	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3041	1.66525991815	1
4730	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3040	2.28240970701	1
4731	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3049	0.5842481266439999	1
4732	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4995	2.07955597435	1
4733	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4997	11.0883513072	1
4734	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4991	13.0626464352	1
4735	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4993	4.18838409194	1
4736	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4999	9.63831981146	1
4737	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4103	1.23195743188	0
4738	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4567	7.305377210850001	1
4739	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4561	1.85906992308	1
4740	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4562	22.549403330500002	1
4741	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4569	2.43070904331	1
4742	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2962	7.046836037160001	1
4743	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2961	16.364162911300003	1
4744	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2960	0.5842481266439999	1
4745	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2965	1.58994863632	1
4746	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4032	1.3631022947100002	0
4747	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4741	2.30946514799	1
4748	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4740	14.2305759376	1
4749	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4583	21.2951847578	1
4750	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4581	4.25581424948	1
4751	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4580	26.916705709200002	1
4752	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4586	1.62070430848	1
4753	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4584	7.42870239781	1
4754	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3068	1.49875364659	1
4755	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3307	0.428010100615	1
4756	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3300	2.17746516408	1
4757	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3302	1.86476566399	1
4758	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3260	10.078974007100001	1
4759	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3267	2.28893656005	1
4760	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3309	1.83924757226	1
4761	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4738	38.162002847800004	1
4762	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4921	6.61296033381	0
4763	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4636	5.092271501680001	1
4764	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4733	29.9663997817	1
4765	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4929	2.4518823766900004	1
4766	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4735	20.628920056400002	1
4767	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4737	3.38339684388	1
4768	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3418	2.600872297	1
4769	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3411	35.8608359046	1
4770	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3412	0.783348685207	1
4771	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3417	2.4509758868700002	1
4772	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2926	1.8290746825400002	1
4773	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3007	20.1344931077	1
4774	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3006	21.6524688959	1
4775	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3005	2.7108024024699997	1
4776	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3351	0.22769151004299998	1
4777	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3350	3.77260593812	1
4778	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4954	26.916705709299997	1
4779	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5133	2.59129315773	1
4780	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5031	22.0616234328	1
4781	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5425	1.1453721380700002	1
4782	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5033	7.42870239781	1
4783	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5423	5.91901896138	1
4784	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5038	24.151238889899997	1
4785	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3354	1.71470987445	1
4786	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5429	2.37330451843	1
4787	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4095	26.916705709299997	1
4788	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4611	19.1022387497	1
4789	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3278	3.38339684388	1
4790	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4321	1.4731756663999998	1
4791	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5447	29.2063699023	1
4792	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4070	10.8432065619	1
4793	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5446	26.916705709299997	1
4794	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4617	63.817059891899994	1
4795	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4944	12.6245263659	1
4796	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3266	13.2543180977	1
4797	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4558	15.4980929612	1
4798	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4559	1.6900350710299998	1
4799	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4492	1.58994863632	1
4800	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4557	7.046836037160001	1
4801	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4550	1.77281234255	1
4802	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4551	1.5383201106	1
4803	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4553	21.6524688959	1
4804	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4983	7.388579864239999	1
4805	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4478	1.98555867338	1
4806	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4601	5.45284486066	1
4807	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4910	13.7632638403	1
4808	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2921	5.452844860669999	1
4809	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2920	10.8432065619	1
4810	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4609	2.7393216110400003	1
4811	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2935	3.1084215365200003	1
4812	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4600	3.41490499645	1
4813	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4915	5.138816241630001	1
4814	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4602	1.80758809873	1
4815	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4604	2.4749445599	1
4816	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5444	5.5711116924	1
4817	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5079	2.32339986978	1
4818	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5075	29.2063699023	1
4819	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5077	2.54375421283	1
4820	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5072	4.6802682004800005	1
4821	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5100	10.6406704105	1
4822	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5101	2.3214482525999998	1
4823	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5107	19.5264902939	1
4824	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5108	19.5264902939	1
4825	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5109	19.5264902939	1
4826	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru5450	1.68058641444	1
4827	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru3381	2.0227050969900002	1
4828	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4579	39.564621569	1
4829	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru4489	8.26544550245	1
4830	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2956	10.8432065619	1
4831	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2955	2.8302839941699998	1
4832	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2952	0.6134348879429999	1
4833	Peru	lineage4	RIFAMPICIN/RIFABUTIN	Peru2953	12.0389968551	1
